id,date_time,city,state_id,shape,duration,summary,date_posted
729,3/2/21 15:00,Lebanon,OH,Disk,5 seconds,I was on my way home on the bus from school and then I look out the window. I saw what seemed to be a flock of birds...but they weren't,3/31/21
730,3/2/21 09:21,Royal Palm Beach,FL,,,MADAR Node 76,3/31/21
731,3/2/21 02:00,Payette,ID,Flash,10min,"strobing red light moving slow then fast, witnessed by a police officer.",3/2/21
732,3/2/21 01:25,Rancho Palos Verdes,CA,Triangle,5 minutes,Changing Bright Light object over Los Angeles,3/31/21
733,3/2/21 00:00,Provo,UT,Oval,20 seconds,"I saw a bright, large, circular object flying over Provo Mountains in Provo Utah with lights running down the middle of the object.",3/31/21
734,3/1/21 00:00,Northwich (UK/England),,Unknown,4 seconds,the speed for this distance,3/31/21
735,3/1/21 23:35,Port Elgin (Canada),ON,Light,5 minutes,UFO sighting behind my motel.,5/20/21
736,3/1/21 22:05,Edmonds,WA,Formation,Unknown,4 Lighted pale orange shapes seen twice in cone formation and rectangular formation 2 different nights,3/31/21
737,3/1/21 21:35,Fernley,NV,Light,6 Seconds,Object came from South of my windshield in front of my Semi Truck. It was headed north. Not a falling star slower than that. Small shim,3/2/21
738,3/1/21 20:15,Spokane,WA,Sphere,30 seconds,"Orb in night sky zipped quickly across sky, hovered, and disappeared",3/31/21
739,3/1/21 19:45,Sturgis,SD,Fireball,30 seconds,"Bright, lime green fireball in the sky",3/2/21
740,3/1/21 19:25,Klamath Falls,OR,Triangle,2-3 minutes,"TRIANGULAR OBJECT OVER KLAMATH FALLS, OREGON",3/31/21
741,3/1/21 17:43,Rosarito)(Baja)(Mexico),OH,Other,12 minutes,Kite looking hexagram above Rosarito Beach.,3/31/21
742,3/1/21 17:23,Marietta,GA,,,MADAR Node 90,3/31/21
743,3/1/21 17:01,Phoenix,AZ,Cylinder,2 seconds,Long cyndrical object seen March 1 @ 17:01 on AA475 exactly same as Feb 21 sighting on AA2292,3/2/21
744,3/1/21 16:15,Burbank,CA,Disk,2 Seconds,Flight Instructor and Student Pilot experiences a near miss with a UFO.  Approximately 50 ft. from wing.,3/2/21
745,3/1/21 12:33,Spring,TX,Oval,1 minute,"Image appears from left side of screen and floats around briefly, but when video is slowed, it appears to be oval in shape.",3/2/21
746,3/1/21 04:59,Boise,ID,,,MADAR Node 111,3/31/21
747,3/1/21 00:15,Denver,CO,Light,3 minutes,"Beautiful lights flying intimately over the southwest sky seen from Denver, 3/1/2021.",3/2/21
748,3/1/21,Woodbridge,NJ,Triangle,18:58,Triangular Object In Sky,3/31/21
749,2/28/21 22:00,Joseph City,AZ,Disk,5 seconds,Bright disc descended behind flying rock mountain,3/2/21
750,2/28/21 21:50,Monterrey (Mexico),,Changing,3 minutes,"I was putting my clothes to dry, when i noticed something floating but moving slowly in the sky , floating realtively close to the hous",3/2/21
751,2/28/21 21:15,Rancho Palos Verdes,CA,Cigar,30 seconds,"Bright, fast bar of light in the sky in Southern CA on 2/28/21 at 9:15PM",3/31/21
752,2/28/21 20:14,North Port,FL,,,MADAR Node 147,3/31/21
753,2/28/21 20:10,Rockaway,NY,Light,2 seconds,i was driving and seen a light shoot straight up in the sky i looked around to make sure i wasn't bugging but i swear i know what i see,3/31/21
754,2/28/21 18:00,Pass a grill Beach,FL,Circle,30 minutes,My husband and I were sitting on pass a grill beach waiting for the sun to set. I noticed a bright shiny metallic circular looking craf,3/31/21
755,2/28/21 16:06,Jonesboro,AR,,,MADAR Node 143,3/31/21
756,2/28/21 14:14,Kansas City,MO,,,MADAR Node 40,3/31/21
757,2/28/21 13:30,West Richland,WA,Flash,5 minutes,"Driving down keene in west richland facing Rattlesnake mountain. I observed a metallic flash in the sky, almost as if a light was shine",3/31/21
758,2/28/21 08:20,Kennewick,WA,Triangle,15 seconds,Huge black triangle with 3-4 lights on the sides floating above my house.,3/31/21
759,2/28/21 06:56,Garrettsville,OH,,,MADAR Node 64,3/31/21
760,2/27/21 23:30,Danvers,MA,Light,1 minute,"Last night on the 27th of February 2021, I was on my 5th floor balcony when I noticed a bright light coming from the Southeast. This is",3/2/21
761,2/27/21 17:00,Santa Ana,CA,Fireball,3 sec,Very large falling & blue-white flaming ball falling into earth. So low it looked as if it was going to strike the ground. Huge & fast.,3/2/21
762,2/27/21 07:30,Sacramento,CA,Light,1:30,I seen 7 lights going by in the sky I got a little bit of phone video. No sound. Lights didn’t flash or turn off.,3/2/21
763,2/27/21 00:42,Riverdale,MI,Diamond,2 frames,I speed lit object flying from Earth at rapid speed,3/2/21
764,2/26/21 23:18,Shakopee,MN,Disk,>1 hour,My fiance saw this on the way to a casino  on 1100 Canterbury road in shallows Minnesota on Feb 26 2021. Counted 9 bright blue lights i,3/31/21
765,2/26/21 21:16,Bennington,KS,Disk,1 minute,"I was driving home from work, and saw green lights hovering off the side of the road, about level with the top of power lines.",3/2/21
766,2/26/21 19:00,??,OH,,15 minutes,Bright pulsating lights moving near the ground matching airplanes speed,3/31/21
767,2/26/21 16:32,Port Angeles,WA,,,MADAR Node 49,3/31/21
768,2/26/21 16:08,Tucson,AZ,Cylinder,Idk,Never saw them with my own 2 eyes. I was trying to catch the sky. They clouds looked like living DNA webbing the sky and the sun was pr,3/2/21
769,2/26/21 13:06,Council Bluffs,IA,,,MADAR Node 133,3/31/21
770,2/26/21 12:00,Littlehampton,,Rectangle,several sconds,"Fast moving silver objects, visible through Binoculars only. Heading South over English Channel",3/31/21
771,2/26/21 07:00,Tucson,AZ,Other,30 minutes,On 2/26/21 I saw what looked like 2 suns coming up. I am not sure if it is reflection or real. The same day as the UFO sighting I captu,3/2/21
772,2/26/21 03:00,Pinkney,MI,Circle,90 minutes,Observed very large  circular object with white lights along edges top and bottom. Observed moving around a 50 mile area at an altitude,3/2/21
773,2/26/21 00:44,Pittsburgh,PA,Circle,few seconds,"The night before strange sounds were heard outside, and loud banging against the sliding glass doors.",3/2/21
774,2/25/21 23:30,Guilderland,NY,Light,1 hour,beam of light second occurance,3/2/21
775,2/25/21 18:45,Denver,NC,Formation,5+ minutes,Long string os lights in trail. Some stacked line abreast and some had lateral separation consisting of a typical parallel approach a a,3/2/21
776,2/25/21 18:00,Willard,OH,Cylinder,2 minutes,"I was outside saying bye to my fiance as he was going to work. I looked up, and the sky was beautiful, the clouds were stringy like. I",3/31/21
777,2/25/21 08:50,Butler,PA,Cigar,15 seconds,Bright cigar shaped object,3/2/21
778,2/25/21 06:15,Richmond,VA,Changing,Seconds,"Indeterminable Orb In Early Morning Sky, Richmond VA",3/2/21
779,2/24/21 21:45,Nampa,ID,Light,1 minute,I went out onto our back deck which faces East to call our cat. We are directly west (approximately 20 miles) of the airport in Boise a,3/2/21
780,2/24/21 20:59,Roaring river,NC,Unknown,2 minutes,"Three lights appeared, made very strange movements seemingly in a sequence before shooting off further than the eye can see",3/2/21
781,2/24/21 20:15,Maysville,OK,Oval,4 seconds,"Strange, unidentifiable light",3/2/21
782,2/24/21 16:30,Lansdowne,PA,Formation,15 seconds,"Observed silver aircrafts at great rocket heights flying in tight formation, maneuvering in super tight formation, with clear blue sky.",3/2/21
783,2/24/21 16:10,Marietta,GA,Disk,2 minutes,"My wife and I were in our backyard with our two toddlers, and my wife saw something in the sky at approximately 4:10pm eastern time.  S",3/2/21
784,2/24/21 08:10,Pryor,OK,Light,10 seconds,Was walking dog saw a bright white light in The sky no much higher than a tower moving in a downward angle at a slow but steady speed t,3/2/21
785,2/24/21 05:35,Brewerton,NY,Light,5 minutes,Very bright white and orange swirling stationary orb.,3/2/21
786,2/23/21 22:00,Willowbrook,IL,Light,30 minutes,observed circulating light,3/31/21
787,2/23/21 21:30,Cave Creek,AZ,Circle,5 minutes,"No noise, just gone",3/2/21
788,2/23/21 20:15,Wiarton (Canada),ON,Unknown,Clear skies,Colpoys Bay possible ufo sighting!,3/2/21
789,2/23/21 15:57,Jamestown,CA,Triangle,Unknown,Hi! I am new here. I'm a member of two places or maybe more? I am in Shirley Mac's Encounter Board. I own the Deaf Spiritual Network an,3/2/21
790,2/23/21 13:30,Voleny,NY,Disk,Periodically,WATCHING LIVE VALCANOS AND SAW SEVERAL UFOS,3/2/21
791,2/23/21 04:40,Normal,IL,Triangle,10:00,Triangle of 3 lights moving west in the sky just west of Normal Illinois.,3/2/21
792,2/23/21 04:15,Porterville,CA,Triangle,30 seconds,Looking West over top of my house when I saw a flash of blue/white light. Second flash a couple of seconds later closer to me. At that,3/2/21
793,2/22/21 19:00,Redding,CA,Changing,2 minutes,Objects seen with appearance of strange cloud.,3/2/21
794,2/22/21 05:50,Denver,CO,Formation,4-5 seconds,Fast group of lights.,3/2/21
795,2/21/21 19:18,,NM,Cylinder,,Cruise missile looking.  ((NUFORC Note:  Report from FAA employee.  PD)),3/2/21
796,2/21/21 18:55,Austin,TX,Fireball,5 minutes,"Approximate 6:55 pm, while driving northbound on Westgate Blvd from Davis Rd, my family and I saw a red/orange flaming large object in",3/2/21
797,2/21/21 15:07,Albuquerque,NM,Disk,,Silver/dull disk with Greenish/Gold dome. Witness provided several photos (3).  ((MUFON report)),3/31/21
798,2/21/21 12:00,Littlehampton (UK/England),,Rectangle,several sconds,"Fast moving silver objects, visible through Binoculars only. Heading South over English Channel",3/2/21
799,2/21/21 11:11,Towsan,MD,,,MADAR Node 31,3/31/21
800,2/21/21 11:00,Lakemont,GA,Disk,2 seconds,,3/2/21
801,2/21/21 06:06,Marietta,GA,,,MADAR Node 90,3/31/21
802,2/21/21 05:22,Mojave,CA,Light,around four minute,White lights unevenly spaced travelling from west to east.,3/2/21
803,2/21/21 00:19,Spokane,WA,,,MADAR Node 37,3/31/21
804,2/21/21 00:00,North of Holbrook,AZ,Light,5 seconds,Light traveling extremely fast,3/2/21
805,2/20/21 22:00,Newport,RI,Disk,2-3 minutes,Hovering Saucer with 3 blue/white thruster looking lights. large and undeniably visible.,3/2/21
806,2/20/21 21:24,Oxnard,CA,Sphere,~5-6 minutes,Date observed: Saturday 20 Feb 2021 Approx. time: 2130 while walking our dogs.Place sighted and where we were. The still pictures a,3/31/21
807,2/20/21 21:00,Oxford,PA,Light,60 seconds,Very bright gold hovering light,3/2/21
808,2/20/21 20:30,Davie,FL,Circle,2-3 minutes,"I was stargazing, when I saw a bright red star sized and intensity light, moving  towards me overhead. It appeared to be traveling in a",3/2/21
809,2/20/21 20:00,Kansas city mo,MO,Cylinder,4 hours,Mother ship over platte county missouri,3/2/21
810,2/20/21 19:20,Tampa,FL,Oval,4 minutes,I was driving away from the airport area on I-275. As I'm approaching the I4 junction I witness about 15 warm hazy orange glowing orbs,3/2/21
811,2/20/21 11:00,Sydney,,Cigar,2 minutes,2 craft seen looked initially like a satellite had reflective metal that was reflecting a gold color probably from the sun pulled out c,3/2/21
812,2/20/21 10:15,Fort Payne,AL,Cylinder,1 minute,Shiny UFO over Fort Payne,3/2/21
813,2/20/21 08:15,Union,NJ,Circle,Not sure,"Huge, white, circular shape hanging low in night sky in Union, NJ",3/2/21
814,2/19/21 19:34,PATNA,,Circle,2 seconds,There was a circle object having 8 red lights glowing in the night sky. But it just disappeared after I captured in in my camera.,3/2/21
815,2/19/21 18:54,Thousand Oaks,CA,Light,60 seconds,7 lights moving across the sky,3/2/21
816,2/19/21 18:50,Santa Fe,NM,Disk,10 min,Far but looked like heat around a saucer.,3/2/21
817,2/19/21 17:15,Boynton Beach,FL,Sphere,30 sec,"A  bright green &quot;dot&quot; speeding across sky. Definitely not a plane, had no flashing lights.Wasn't a green fireball, ,plane or",3/2/21
818,2/19/21 13:20,Picayune,MS,Disk,20 second,2 sliver or titanium white crafts wiz by in the sky over the super 8 motel. Came to a dead stop and then shot of at unbelievable speeds,3/2/21
819,2/19/21 12:01,Keene,NH,,,MADAR Node 27,3/31/21
820,2/19/21 06:20,Phoenix,AZ,Light,8 sec,Single strand of about 25 silent objects flying in SW direction very close together .,3/2/21
821,2/19/21 05:21,Los Angeles,CA,Light,20 seconds,I saw 20+ lights moving in a row above mid city Los Angeles.,3/2/21
822,2/19/21 05:00,Lake Forest,CA,Formation,2 minutes,Lights in Line Abreast Formation  traveling independently,3/2/21
823,2/19/21 04:55,Sandia Park,NM,Light,10 seconds,8 points of light slightly brighter than a star that were in a straight line equally spaced all moving together at the speed of an airc,3/2/21
824,2/19/21 04:40,Surprise,AZ,Light,4 minutes,String of lights,3/2/21
825,2/19/21 02:17,Buda,TX,Chevron,3-4 seconds,Chevron shaped object passing west to east over Hays Co. TX,3/2/21
826,2/18/21 00:00,Oneals,CA,Formation,5 mins,32 crafts formed formations,3/2/21
827,2/18/21 18:00,,,Circle,Photo,First photos sent back from perseverance on mars skyline shows dark object in the sky towards the right of the photo. Only visible once,3/2/21
828,2/18/21 15:30,Wichita Falls,TX,Light,3 seconds,Blue comet like object in the daytime sky.,3/2/21
829,2/18/21 06:27,Caldwell,ID,Unknown,2 min,Column of 15-20 objects in Idaho,3/2/21
830,2/18/21 05:30,San Bernardino,CA,Light,1 minute,A line (15-20) of white lights moving across the sky 2-18-21 530am NE to SE  seen from San Bernadino . That just appeared like a shooti,3/2/21
831,2/18/21 05:30,,,,,Sorry I figured it out . Star link launched 8-7-20 ... Just never seen one before.. Again sorry,3/2/21
832,2/18/21 05:25,Modesto,CA,Formation,5 minutes,This was definitely not from this earth I’ve never seen one before ever,3/2/21
833,2/18/21 05:25,Tehachapi,CA,Formation,4 minutes,Was driving east on hwy 58 when I looked up in the sky and noticed over 20 or more lights in a straight line moving south east. Sky was,3/2/21
834,2/18/21 05:00,Salinas,CA,Light,30 minutes,Numerous lights all lined up in the sky moving across the sky.,3/2/21
835,2/18/21 05:00,Ramona,CA,Formation,90 seconds,This string of lights was moving faster than a jet aircraft would at what appeared to be a comparable altitude.,3/2/21
836,2/18/21 04:00,Iowa Falls,IA,Changing,14 minutes,"A circular object, alternating between a disk and a shape shifting blob, paced the truck that I was driving.",3/2/21
837,2/17/21 21:00,MEDFIELD,MA,Chevron,2:00-300 minutes,Three chevron shaped brightly lit objects (perfectly spaced apart)  flew just above tree level at 21:00 hrs.,3/2/21
838,2/17/21 14:45,Embrun,ON,Sphere,1:00,Quick mirror-like flashes from small object following commercial plane trail,3/2/21
839,2/17/21 06:45,Arnold,NE,Disk,15 minutes,70’ saucer sat above my neighbor’s house.,3/2/21
840,2/17/21 06:20,Garden City,ID,Formation,one mnute,"At 6:20 am on Wednesday February 17, I saw a string of lights moving through the sky above the clouds.  The object contained about 50 d",3/2/21
841,2/17/21 05:25,Merced,CA,Light,3 minutes,"String of lights/orbs, about 20+, slowly moving in a single line of various spacing in central California, may witnesses",3/2/21
842,2/17/21 05:25,Auburn,CA,Other,5 minutes,Two sets of long string of lights,3/2/21
843,2/17/21 05:00,Genoa,NV,Light,3 minutes,20-30 bright circle white lights moving across sky in straight line.  ((Starlink satellites??)),3/2/21
844,2/17/21 02:22,Alpharetta,GA,Disk,5 seconds,"Disc shaped object seen. It had small white lights circling around  it. It flashed for five seconds. Light,dark, light, dark pattern, a",3/2/21
845,2/17/21 01:30,Olympia,WA,Flash,10 seconds,Flashing lights and eerie mechanical sounds,3/2/21
846,2/17/21 00:00,Auckland,,Light,4:00,Bright white light with smaller green lights hovering and moving around for four hours at northland beach,3/2/21
847,2/16/21 21:45,Montello,WI,Light,10 Seconds,Always believed but never thought I’d see such strange sky sighting.,3/2/21
848,2/16/21 20:30,Asuncion,,Formation,2 minutes,"Line of about 40 Unidentified Flying Objects across the sky in Paraguay on February 16th, 2021 at 20:30 hours. ((Starlink satellites?))",3/2/21
849,2/16/21 18:00,Purvis,MS,Circle,5-10 seconds,A huge hovering circular object just above the tree lines,3/2/21
850,2/16/21 15:15,Fishers,IN,,,MADAR Node 84,3/31/21
851,2/16/21 11:30,Corbin,KY,Diamond,6 minutes,While outside I heard a very loud airplane like noise. The noise was loud enough to startle me and lasted 5-6 minutes. The object itsel,4/23/21
852,2/16/21 04:30,Maury Island,WA,Oval,5 mins,Oval lights over Maury Island,3/2/21
853,2/16/21 03:32,Bridgeport,NE,Light,60 minutes plus,“Brightest landing lights I’ve ever seen.”,3/2/21
